simulation,A_ind_cond,B_cor_cond,C_ind_uncond,D_cor_uncond
8963,5.47768175469255,16.14940808163109,0.3015922331196421,0.822448467712203
8964,5.767619802501187,13.518981713869307,0.2698945862754437,0.6756428966202848
8965,5.014944974778778,1.2970404007576475,0.2161593358403665,0.04847545255578535
8966,5.957656213064106,6.277121612865209,0.21217092755394945,0.25991714293442
8967,4.2593674266565795,2.422596127752556,0.25952062075150273,0.08369783826143505
8968,3.9601399387147684,2.6270796238292244,0.10518523833344567,0.08601194974431721
8969,7.691555277438932,2.257215340201684,0.32246333284146206,0.08080786257875983
8970,8.710791554628985,3.9427254505029556,0.4987603279537241,0.13319097574978342
8971,6.843739538817586,7.199682898061861,0.36118434469327837,0.28958584881570393
8972,6.422144069106925,10.22915617180728,0.3202538716571969,0.4941365860820794
8973,5.131858920011461,3.7338972895090774,0.1702283184423878,0.12869336306939613
8974,6.309325917254823,1.7079383146976972,0.2531493177561645,0.05289305219269354
8975,6.998573130186629,9.066931803240248,0.3640741179759767,0.38293742544805043
8976,5.7211215210594615,15.474851149698615,0.26808466355819754,0.784623069071393
8977,5.538092458076465,0.8769429026271319,0.1984699538962835,0.04194352836225845
8978,6.7757440664139,15.13109990641506,0.38002295134288255,0.7677603187206523
8979,5.370766753636899,1.978141208147858,0.24841025368383476,0.07569025105601293
8980,7.026652089156018,7.1970493907502995,0.37565664584315306,0.28948698039863635
8981,5.555426356838908,0.5853980497777594,0.1771805122276248,0.03695829803856805
8982,6.150025271593924,2.890214830912098,0.19465532550273956,0.08961985597942056
8983,5.559704374000304,0.7009879574514405,0.23026313782793603,0.038940640914420385
8984,7.3270114228865815,2.043989503130406,0.377073366180492,0.07704698372905928
8985,5.635384792322537,1.7763654787540655,0.23152992063747924,0.05388895076143057
8986,5.3728427308103965,0.4322978501818192,0.26560272049724687,0.03331074588451344
8987,6.547115114031926,1.840988860937455,0.2852371455309834,0.07271869250661805
8988,7.114275836857739,2.3513894200100465,0.337871665553433,0.08248322794620938
8989,7.749868108996309,16.368984705630986,0.3531216577361081,0.8331238758654208
8990,5.7817325968439945,0.7794213024701877,0.23320310083412862,0.04023347012638398
8991,4.322509596144115,14.395340943474434,0.16491886011868265,0.7312543462237276
8992,4.905348415250923,2.0148123103797158,0.265697899970983,0.07645137371709314
8993,5.222025617375311,7.170800795519721,0.21776542655180106,0.28850176836209085
8994,6.367499906695595,5.526166182291107,0.35870756904097306,0.2000695137326708
8995,7.350391387199402,15.934328114810569,0.4381350111258231,0.8119280026499
8996,6.267045895663016,17.446698661719626,0.3574919301760951,0.9348150407208152
8997,5.102107996581234,0.7551223822503775,0.17218628808234518,0.03996759581750792
8998,6.724790778679815,6.898611227576414,0.32490076847366556,0.278318464222237
8999,5.975860449259899,4.010128984647231,0.37370928578480817,0.13455847865617165
9000,6.304042021489638,0.6825358881616895,0.34880345038317306,0.03852310860968071
9001,5.708803004964511,6.986914741168991,0.11616649864259179,0.28161443750893067
9002,7.326308700439646,7.660837766122242,0.3454899549086229,0.323436353634117
9003,5.3091769019053965,6.282213079165365,0.24408866793482561,0.26010655297256996
9004,6.445005167285798,1.1127114933143154,0.3484522565830514,0.04485725424964149
9005,6.106211074266972,8.059730848136166,0.2167062765252562,0.3450787717576899
9006,6.240511802547088,9.16156829515646,0.23003320444580633,0.3864315786002523
9007,5.084951818593459,1.2346725424568392,0.24849608764654393,0.047504053534231386
9008,4.87903111225502,1.055331646191239,0.11556364840287858,0.04361101748104465
9009,5.535219716074613,12.964114470089271,0.17072625687009452,0.6490964568060896
9010,6.375370674370452,0.7430707575599548,0.3063309544804626,0.0396986192539269
9011,5.656528486470326,5.319818891050466,0.2517285529473628,0.19497784410596278
9012,5.074520764837341,2.84944704013421,0.1978778625028855,0.08906329534784224
9013,4.395321984615294,1.1345404464688653,0.16580081433003632,0.04533397786953722
9014,6.312586682467083,1.07928259514941,0.28697750859554094,0.04412911084116633
9015,6.508609581295327,9.679304827237736,0.28913531403533244,0.4487014991896298
9016,5.516794367766629,3.0012645327554712,0.2827733005123901,0.09109229550286117
9017,7.176675009776676,1.1754673722697295,0.3480494521509044,0.04622620883130116
9018,5.090398483948378,0.6785164899443273,0.28258766457518714,0.03843214175917807
9019,5.602815576752751,5.343377763949553,0.278807319216461,0.1955981862354014
9020,6.608396691840737,18.684340037364567,0.38311833715993054,1.052743582240653
9021,5.137548030892892,4.080493942019261,0.24442555851454736,0.13595501275533106
9022,5.2067382688298585,4.7710316210293096,0.20768548372723508,0.1634213243933618
9023,6.432934958906098,1.1956361065397692,0.3334492836304677,0.046663860250962405
9024,6.134729552433999,1.8140303793575938,0.3083798292443901,0.05432006064498725
9025,6.1546090583686075,11.640505139908713,0.22466660354908757,0.5852051982561929
9026,5.016705245789677,1.871184812797655,0.2321586284813522,0.07338991573660392
9027,7.077685134278205,0.8225554873858227,0.40862186095798064,0.04072284987142435
9028,6.524757803498205,1.4722006826643714,0.19073855063451203,0.04942602010826608
9029,8.761254386236697,1.9255219090132583,0.4315309748916604,0.07457356028871426
9030,7.558736609630333,1.902452058850618,0.4136966255460992,0.07407480893402457
9031,4.7167641361421255,1.856170416488031,0.22926331621935572,0.07305738731227793
9032,5.282140049931157,9.053355205018235,0.24500422542279057,0.38243235619602634
9033,6.403083391599084,4.969509202872931,0.24991892314084693,0.16772580775141951
9034,6.110982984880283,7.410984613232443,0.2656441270228294,0.2975271030917959
9035,5.345804931589142,1.2803506273777714,0.12610685603518484,0.04813467122586676
9036,7.901825285001232,2.874534839528485,0.3705998975534654,0.08940681321885624
9037,6.371722968520685,9.687332047265215,0.18487290310960655,0.4490533717130604
9038,5.684926098250572,0.8943379096279153,0.32760489522336483,0.042351461740246704
9039,5.0434314749641365,5.414584354942229,0.11729988848733706,0.19745893169353226
9040,5.13287649280699,8.881806810238178,0.20197809495090743,0.37596905440515166
9041,7.25225314827165,1.2725498888080322,0.4125949245767769,0.04797463580245509
9042,5.136976840889367,6.391375071389819,0.2313986974802544,0.26417394689924545
9043,3.671162116633813,19.7352079369205,0.1303828318397964,1.110469450060932
9044,6.598225283434658,14.432428024489539,0.32302679745632273,0.7331053767423029
9045,5.466653069794956,16.131006073406233,0.2515751647295597,0.8215508170764637
9046,6.566190322772648,10.66310219125284,0.3298712090438414,0.513226147882876
9047,6.9147265531649005,6.858951498176547,0.3101003293565357,0.27736105403358724
9048,5.527824289722272,0.470923498356933,0.32220048845435906,0.03454725100043216
9049,4.379159022092388,5.482041261964557,0.26029325672139675,0.19920215042287964
9050,5.471953633006878,6.933502773375536,0.27626020755387537,0.2796198122864771
9051,4.585394952719581,21.120457605038062,0.12577702762505344,1.2041301250980434
9052,4.474878168486288,6.819500170737757,0.22284475889538827,0.2758897098383656
9053,3.787535028711486,1.0855133325582231,0.24117297295641218,0.04426448663282216
9054,6.4170284400640885,4.8922834555789185,0.2581681330168197,0.16607362478528387
9055,5.3975205732329785,4.10459982340933,0.2660438082166526,0.13645895668892993
9056,6.299484271701256,4.52415800778937,0.239296669284586,0.15781487060286695
9057,6.848663360772417,9.206848387529543,0.3599006475447461,0.3880870527304819
9058,6.449858699774713,5.75317166118643,0.30833143833470883,0.20576141261062605
9059,5.189164766411631,8.322570210458604,0.2691388377819805,0.3558552190082582
9060,4.890122496353825,13.70573700832168,0.18060810550254192,0.684531366671905
9061,4.805828586390821,20.028173184566246,0.24247033871695262,1.142773993808501
9062,3.6799887249345864,0.835953707754438,0.11779591365421802,0.041013849792707134
9063,7.795670620875489,2.232660043609097,0.3428685011554382,0.08039969747694947
9064,5.110442011519037,19.291796984453388,0.1990362792219996,1.0860943534574727
9065,5.452075927663276,2.9823469499520914,0.23907355476772396,0.09084565381695912
9066,4.925332270535733,5.902460449108884,0.21033295630163568,0.22052292576189128
9067,6.482068492590295,5.012800677704646,0.2849721124912452,0.16863913072438944
9068,4.16796452199899,1.2994469155969042,0.13405484890570568,0.04852440078590395
9069,4.242145161139791,3.4608830941741706,0.18971990160880892,0.09541670284472886
9070,6.861571530952321,11.242221346446694,0.3912350015460717,0.5657775609087131
9071,5.727620252968049,15.784438601984581,0.17083137303894244,0.7992369697803566
9072,5.916998207720217,2.299369994892466,0.2781906235930475,0.08156776502906637
9073,5.654353340314138,1.6577606442986204,0.29537080781038927,0.05214032135059765
9074,5.880229808035961,1.9511862829172137,0.17969535198335954,0.07512183707837536
9075,5.314857505133672,8.944171891525999,0.22297754562371802,0.37833609638486265
9076,5.970781037493408,10.545848446184122,0.2034508905822903,0.5080174335255633
9077,6.123029014351823,0.6692259357895562,0.22480689080596233,0.038221701107397574
9078,6.233803865325776,3.5118303568879488,0.3354200103831377,0.12482154411695154
9079,5.026164693467308,14.302755526034945,0.21943016446084748,0.7266293063614907
9080,5.70680953046051,0.5392743233662981,0.21299626261811533,0.0357825092103321
9081,7.185581791748574,2.3596823776411426,0.44927262457499983,0.08262694476670272
9082,5.851238661623122,3.718345796222636,0.2902639837169075,0.1283548075814487
9083,5.861342235804146,2.2465068320402843,0.3110991706079383,0.08061219984326716
9084,5.5816541359026965,6.4398497364662814,0.20955089825183235,0.2647413528200319
9085,7.37436206159052,10.131093591173183,0.3879663458815476,0.4896866904083947
9086,6.050678063030297,4.680594777784056,0.21121243521325114,0.16139839210982612
9087,5.113501534236572,1.65913166375999,0.19609002640213302,0.05216115999239248
9088,5.741110502795905,11.511240220730276,0.23461941148864848,0.578912047775168
9089,5.897924593146794,4.5968112997971184,0.20103103533276387,0.15949192068700577
9090,5.857534915314747,1.4432175342607454,0.28407382348123345,0.048994152838860244
9091,6.265350847200474,5.283964226610807,0.3181987618763892,0.19402921762214415
9092,5.107536303936694,0.5590831091970927,0.24100820657487962,0.03629461355282598
9093,4.917716912448049,5.54421044064778,0.21435690869185905,0.20052935130303698
9094,5.49961134195618,6.005743456898206,0.31217412707371045,0.22353471181511378
9095,7.567300915796144,1.4298070391850022,0.35876539962219484,0.04876370267137583
9096,7.868613122222545,14.211541121165265,0.35200517132785913,0.7220674332179294
9097,6.04814599375872,2.0116572406361066,0.3138680853144162,0.07638643925654338
9098,6.603627898161963,9.674078785739773,0.23306869927672785,0.4484723029665238
9099,4.741202986953868,11.657892532444105,0.26344346116723316,0.5860159738161365
9100,4.9290033779409415,2.118912417728669,0.23094362780547242,0.0782341046935536
9101,5.222791446657458,2.7222067165922206,0.21855914198505155,0.0874240787610897
9102,6.652113477543808,0.7468251246733305,0.3915954413425261,0.03978225155938258
9103,6.388611137462713,1.0188883782985465,0.2654225254604087,0.04283286820737685
9104,5.9008211920532325,4.263418531649378,0.2585396967851052,0.13965376047352854
9105,6.0817349174674105,1.165385760480253,0.2107601302446111,0.04600683917321125
9106,5.259337751884905,12.605175348725947,0.17864690167290864,0.6318399523765178
9107,6.420813229080914,1.7967533679931778,0.19826961542867608,0.054078639532859116
9108,7.1650062548323925,18.335692679381356,0.30162405282895616,1.0070851160001202
9109,4.929387753696061,0.4652006640828062,0.2794824967377562,0.03436875574038059
9110,7.5258512344084325,4.992729754405901,0.4137474029372465,0.16821684796817024
9111,6.042106725214869,6.916650853503813,0.28393591379240074,0.2789911203369046
9112,6.030339206342426,1.7357663373782168,0.29024875282702794,0.05330235627786084
9113,5.556385328070716,18.28640494830564,0.2379182219845449,1.0045015271684115
9114,6.235749699529634,1.5055960359144465,0.3650051166703511,0.04998063287382323
9115,5.1557218792011765,5.998537253121248,0.24922838504980008,0.22332492331712
9116,5.561042450434727,2.6414156829223288,0.24663432682244055,0.08622873999611277
9117,5.4715233318873775,10.952821955165147,0.18747729018939757,0.5440764706768498
9118,4.708056499062718,3.641821748610251,0.22278708115585963,0.12725558121137057
9119,5.94047788802751,7.619088865148461,0.22755165449147494,0.30534526342121954
9120,7.388385776119979,9.685141595198335,0.30566476647426827,0.44895737426661936
9121,6.434398094565938,17.46193859080387,0.1972864975449616,0.9355884545053059
9122,4.5458536056073555,1.1780353345677852,0.19870615226454552,0.04628202733985334
9123,6.173500159006568,3.6107536895650365,0.2925039133651229,0.1265711558693972
9124,5.554306574202237,17.557828574091346,0.32540182739011986,0.9404500061468205
9125,6.659404274571333,17.71902781233033,0.2989044362880698,0.9486047267671615
9126,6.176028780937073,1.8461200606575032,0.19489895490907266,0.07283344184086729
9127,6.583699135545325,1.5880309952270213,0.2989201477845796,0.05106413689924166
9128,5.113277047454663,3.505916266913912,0.2709367387215201,0.12468896530695668
9129,5.956847102169175,2.2465610308295276,0.3452097737056275,0.08061319285179133
9130,5.430720690690269,17.31696952029833,0.22531802418005537,0.9282226971057447
9131,6.773104792594361,2.193785285506238,0.3385688627848685,0.07967336870693408
9132,6.146867797812587,16.85327634799567,0.33019141899516324,0.8681458659634135
9133,5.332123692466268,3.4961645890756827,0.26870347729569016,0.12447019364673562
9134,5.384543253124797,1.5798244315314722,0.2581677578816083,0.050935751784865604
9135,4.82364485856221,5.004968303376166,0.2568897455950057,0.16847457906409435
9136,5.180782313840359,1.6028196004987247,0.1419591163590214,0.05129416156392172
9137,7.991065842693231,18.41558108361106,0.38728316641487465,1.011268704860674
9138,5.73318243424573,13.410727555844307,0.24991423357378792,0.6704787408860277
9139,4.010604580312019,1.2335423584508391,0.23382342389862346,0.04747987275167252
9140,4.713534369065754,3.8614831742986797,0.28539230080072986,0.13145217736664885
9141,5.907168835274915,6.53089894460141,0.24766759585441347,0.26813153108864257
9142,4.628941631515562,2.007713971462881,0.1592033491219091,0.07630513751387646
9143,5.542641267848452,1.109329977264844,0.24159895567256182,0.044783443602453524
9144,5.721423219895329,7.582797858555359,0.28256359824264815,0.3039834268066121
9145,7.1006136176430275,0.6694771047850915,0.4190823520584301,0.038227394768567506
9146,4.416130772575196,0.8707862899354345,0.24095046452014196,0.04180060660855747
9147,6.516675656407004,13.5417602715087,0.4094007909076037,0.6767284571007276
9148,5.827107416220561,4.86307641011346,0.1766743784893011,0.1654411753928459
9149,6.498251077882378,2.975516431678134,0.1870692285118203,0.09075617070746597
9150,4.475352501139821,21.74752690556098,0.18252102887938726,1.2390667840944944
9151,6.01868099907518,8.754246086799125,0.2432040351169847,0.37297620216894656
9152,6.205415065149523,9.95544727414779,0.19901234189674186,0.4816535824267801
9153,2.7065015747988412,1.0220825599227896,0.15993792524616343,0.04290047136931832
9154,6.297627412586002,0.5817465879451137,0.4143650384662501,0.03686696157636811
9155,4.355485978022313,3.953200057361405,0.22529936315557134,0.13341410333828826
9156,5.723500836785486,5.07841333987259,0.26346675636314026,0.1696888349379407
9157,3.777209678613486,12.5941586581236,0.1681767353868979,0.6313094648150516
9158,5.927353350804765,3.0511552714357157,0.24508048792386203,0.09173478200914961
9159,5.210257622420019,1.8088418094045822,0.2351976336435445,0.05424779713580721
9160,5.464695070950647,1.164055143871884,0.2812420132099744,0.04597786034633923
9161,6.0534625496328,0.3436463936557666,0.29443184961189767,0.031199895941730546
9162,5.455651400531878,11.857758753592082,0.34290647127072976,0.5957227833594255
9163,5.923096063276504,1.5331841965035615,0.2458362246211633,0.05034206707299521
9164,5.698491840099282,3.2849573043839233,0.29893806341655643,0.09360810062997355
9165,6.443022053423586,1.8139760285337023,0.3380849084101647,0.05431930473751386
9166,5.721075130283096,3.837656967878161,0.20935210292858678,0.13093954577309927
9167,4.501116794300658,1.4677761172827952,0.21172339514292976,0.04935186601977029
9168,5.734122964361034,0.6338959501997212,0.2862780291583552,0.03799690787042345
9169,8.670037676686839,4.653581515729939,0.41446581988365044,0.1607870304231091
9170,6.216849474637421,13.505046633004515,0.31996857488203806,0.6749786036733981
9171,4.633360406803097,3.488444515244382,0.2035373231814702,0.12429685416305851
9172,5.227230493153344,7.326903671883456,0.24641254799557907,0.2943657989644238
9173,7.137358863450059,10.209680514977677,0.3246231462983468,0.4932547060404467
9174,4.986692455440438,11.06690838805065,0.19496096712961763,0.557187637209618
9175,5.072454731625033,2.9387631069114684,0.29599704875726024,0.09027104242166832
9176,5.2044019403140815,12.046373322552007,0.2036498026321767,0.6048626640909796
9177,6.710459943578756,2.7675064208240365,0.2818869700394949,0.08807552716717915
9178,6.272939817049557,1.1690707278781451,0.31864267667094265,0.04608706244698159
9179,6.021086260775686,4.223809433586864,0.23556737427256147,0.1388427004081717
9180,4.535172919223725,7.283956379402823,0.19269911396090275,0.29275150073087447
9181,5.391263600783872,2.5632586371335626,0.27990850905269266,0.08502890571528321
9182,7.155583277016985,1.8745282940559784,0.41074382869335346,0.07346364289733313
9183,8.13147021770394,1.2425836309060092,0.45933262436961314,0.047673065644936834
9184,5.0917424372336075,1.2930813571779205,0.25603441381402897,0.04839482131429677
9185,5.870063279922046,11.921632251510285,0.28349598277212845,0.5988200835529905
9186,6.262532147007523,1.1440684782978803,0.2828178910862879,0.04554201536630168
9187,8.358709866320329,8.002509838975628,0.4833168663847886,0.3427054846968568
9188,5.243759087758919,11.809062224292198,0.3003872225142722,0.5933599103353017
9189,4.957864993536899,1.1403631390405948,0.26257760723561596,0.04546112497844039
9190,5.739315873800794,2.1914516973616873,0.24884360247514675,0.07962932227584094
9191,6.291082238948265,11.58722276767143,0.38370865881053423,0.5826125160162883
9192,6.218104856438879,15.899296910964528,0.3184161672925061,0.8102085991105659
9193,5.110537712862248,6.035877865522441,0.17737119416123961,0.22441150740547824
9194,6.404650806419116,13.201465197725543,0.34735668296023897,0.6604742981830222
9195,5.133767128844931,4.548801235431298,0.28808501765426886,0.1583861077914214
9196,6.891331740718344,10.689766733807934,0.25974659308623055,0.5144068571667809
9197,5.7035501729064935,7.247572716669609,0.21709174587098543,0.2913843913827716
9198,5.466154848784428,13.00107851025149,0.30176408452527986,0.650870352328311
9199,5.208735366047575,5.21024721008695,0.1474315470812718,0.19206168518386763
9200,6.257881520678524,5.600457388671365,0.2750155743473189,0.201954366258209
9201,6.199227150776683,3.6607634356105714,0.2770115537801578,0.12767189215051677
9202,5.757525502026042,0.5383649764130513,0.22630265704927224,0.03575869358672407
9203,5.9516354041697515,2.8310675263117795,0.2028580844878074,0.08880949595611548
9204,5.489542111531597,0.6703945376329626,0.25950027392750014,0.03824818929697764
9205,4.055885086732967,6.8318926877374375,0.21016209019482257,0.2763516950448724
9206,5.217899544935579,2.2882825162931506,0.16430257900476583,0.0813694812928404
9207,6.919122627814519,8.808118178363229,0.276063285784116,0.37505340731510467
9208,5.349632692216633,0.5953845764978395,0.247640473646175,0.03720735279902242
9209,5.916221121106464,1.0329069399970998,0.28213169778749897,0.043130464898003484
9210,4.59839222830234,1.2443876874552608,0.1711113445022211,0.047711546087735555
9211,6.350713682795021,2.92866492227489,0.21843028564967093,0.09013662225668342
9212,5.342132039945744,1.7257805146535072,0.23691669987788813,0.05315607287468829
9213,6.050355638997907,5.7842574470668255,0.213377437751178,0.2149584585422262
9214,4.902443892500652,0.5290475761687813,0.18502794082125404,0.03551298419469717
9215,5.515728286555379,4.748900659927565,0.21214918984588,0.16292974040248018
9216,4.922022095573469,5.9970588000194285,0.2226325020307293,0.22328187649376102
9217,6.649277612066276,14.729094876560573,0.34619675370076713,0.7478744609801992
9218,5.345386964020899,16.340622715082297,0.2706486188188428,0.8317486610333008
9219,6.628791697340714,1.084423968184812,0.3235040236458065,0.044240803348532184
9220,6.572226903729299,12.846588297796607,0.3298410222604376,0.6434519052125424
9221,5.5035641495167775,13.948856307551226,0.2013541322372059,0.7089042562472975
9222,5.2410627163815215,1.058602211785969,0.2020340093113888,0.04368151336495816
9223,6.015042976896816,1.4294450857003274,0.29167439200139655,0.048757462646626434
9224,4.2034130080087,7.722500802756558,0.21877112666235857,0.32594957722324375
9225,4.578889649930193,6.328335267310362,0.12802370408950195,0.2618235396757657
9226,5.379775893425157,6.031725007240783,0.33607492993928506,0.22429071958824356
9227,5.6162258249783115,2.383544194790734,0.3096729051291709,0.08303711500430691
9228,4.617518573044646,2.2850406784161166,0.18800358113174237,0.08131129301132434
9229,5.626191304302284,1.0527231503481256,0.2411106853113091,0.04355485901115421
9230,7.056510091433053,2.0618089829673734,0.235813153732548,0.07740642363183911
9231,5.0103628227265515,0.8528767391293964,0.2736284856766403,0.04138979171076426
9232,7.188930667695799,6.613330754300851,0.4017810400100477,0.2712094914421241
9233,4.615376158167599,2.9471050910968652,0.2512225961807587,0.09038168680742262
9234,5.149083782081353,0.3680155154720552,0.30050068526086365,0.03234936970071498
9235,5.04726457894203,2.217396352278053,0.27199802209856017,0.08011611842668726
9236,7.268986884203042,13.04831060045369,0.2977895086993228,0.6531359895949644
9237,6.10748653125358,6.636418712424075,0.31630343860576066,0.27207309631990023
9238,4.844091910171136,1.5680208544251881,0.23598782352796063,0.050750169258045666
9239,7.131654151875948,14.258987569314751,0.3384473879034363,0.7244409874045773
9240,5.9284846617447124,5.217730418458928,0.23256584017687137,0.19226246763112148
9241,6.079127651647014,2.0892419184665303,0.2990760013369607,0.07795534100794999
9242,6.7065618337768855,0.6160550072548315,0.2953742587628012,0.037567609405348916
9243,4.718968708877969,10.560685839798268,0.16314384256019548,0.5086780782247434
9244,5.556702448103365,0.41141786082639825,0.26415954078060777,0.03262099954544415
9245,4.337086573089086,8.201539803674358,0.1293044885023976,0.3509206871704354
9246,4.54946762201038,10.263670884036488,0.223264573710427,0.4956972139077213
9247,5.725783457429501,7.173499855567386,0.22207252133161123,0.28860305499503264
9248,5.998099879456798,5.849655660732211,0.2523765210238114,0.2168161479742129
9249,5.2883675264461765,9.370028328485684,0.3295020932805253,0.3939664427969067
9250,5.566442781713378,11.43375383219087,0.12316352245121168,0.5751342893350604
9251,4.25493086541537,8.25891755185109,0.16733018519003384,0.3532663888173101
9252,5.563444642420158,1.0376044408206289,0.22464827734326115,0.043230692979942066
9253,5.82071486594149,20.52196814447995,0.26764686100964497,1.1705874543009473
9254,5.963883350667667,2.6103523151084977,0.32275391675684434,0.0857571545514848
9255,7.531350063332284,0.4657998736145055,0.4251125155625119,0.03438752457753662
9256,5.361847851312592,7.736531916209551,0.17941483841342645,0.32652067870194607
9257,6.894930940260081,5.746409796247243,0.38850177685619375,0.20559470048913084
9258,6.074591377962702,2.354478904337425,0.26953583267612363,0.08253683939501902
9259,5.84654847936505,0.758949137478482,0.20770282430201212,0.04005334153145803
9260,6.3567984087763,4.500688158350236,0.30638335635960684,0.157268603174893
9261,6.256368261061948,1.5052715626160547,0.3415635157056125,0.04997528730008491
9262,4.704608634252803,6.865202708407387,0.2467568466564138,0.27759435972030744
9263,7.212090216787927,15.547398495309645,0.2310853196655672,0.7881632672828672
9264,6.721250343426983,16.231909479162407,0.23610012491057633,0.8264672324953722
9265,5.541121367751991,0.7425909282743438,0.13894049559777355,0.03968794015902022
9266,5.501717033086399,18.03167050885825,0.23748112729736415,0.9643609780258069
9267,4.694060579977227,9.474435981587188,0.27371065781317877,0.44198523535932366
9268,7.42451359314004,1.2091081079584631,0.40504621560666404,0.04695495920029606
9269,5.557674971343096,1.4631719278121171,0.261238865119692,0.049334375506134925
9270,5.504517223296906,1.6483561462179561,0.2557269314044029,0.05199698374694163
9271,5.860137253913611,11.56718437689391,0.2940832719784065,0.5816369871044951
9272,6.507460865872173,2.7480198545042493,0.47168468442907213,0.08779689188280335
9273,5.036916458070007,2.280521402045687,0.19190994243504975,0.0812300146418691
9274,3.7686336719835682,2.8974310366869305,0.10926308018468389,0.08971744793985723
9275,6.2100455874094695,1.7281828073331424,0.24291592062747921,0.05319133710219591
9276,5.566289483680377,0.44138556925878497,0.2747294051910211,0.0336080805894273
9277,7.488107338623528,3.998321578772852,0.3953815351062438,0.13430862360916407
9278,5.49775821527719,19.441738837599623,0.26784764882045325,1.094349532281346
9279,7.563359204347834,19.695981078274706,0.4801624920891957,1.1083177005057385
9280,5.280239261637386,9.674932227473878,0.22676689725507268,0.44850973809815214
9281,4.822111685656063,6.567482977231363,0.16540775929954313,0.2694965240922651
9282,5.32376368246694,7.215602111248213,0.21762726467849927,0.29018357791720123
9283,7.491669886997463,13.594341816959012,0.3677361722205286,0.6792328618909512
9284,4.542370491803396,9.734107848610059,0.2218120949854579,0.4510996473315413
9285,6.357043785170744,1.1974225112598667,0.2794089972939943,0.046702526308566
9286,6.273463424847255,12.49228154248865,0.2710688080124987,0.626401206848296
9287,5.602294607016794,14.499936419878296,0.26101356229855044,0.7364722197735974
9288,5.493644606003232,2.5747260114129342,0.2573293743138345,0.08520773880082264
9289,7.621566368801958,1.1764313094634398,0.3442803819585129,0.04624716440366511
9290,4.351091778593829,6.5727473181072575,0.2500769424262624,0.269693078208797
9291,5.21221087728837,3.5719453532147942,0.2170027069231082,0.12588184920004947
9292,5.5133922369243935,0.7525231258068676,0.2717302598356594,0.03990945263877395
9293,5.978852269860554,9.476340733736233,0.36755648025261883,0.4420701867094133
9294,5.03505779614141,1.9022739336565682,0.31217686640721826,0.07407093626407082
9295,4.542317899283799,15.232481655596764,0.18786374686335877,0.7727482205485127
9296,5.300323625268395,3.5753953479508875,0.23485412416794701,0.12595841079423487
9297,5.054795348109212,0.6896278918236005,0.173134962724959,0.0386835650750334
9298,5.054285313592377,1.267401368763944,0.2970365169053241,0.047868754137029706
9299,4.597054614039446,20.828109019424396,0.23104910795361347,1.1877691023724268
9300,5.843288574565871,1.8994347147195332,0.27111590634707455,0.07400916301569271
9301,5.636094309184863,1.2155769849612252,0.33484376442234415,0.04709431915657872
9302,4.147359314741805,8.896380159253123,0.11640341675612852,0.376523937355636
9303,5.3722782542459955,12.334123370723642,0.25312839478627464,0.6187722536399523
9304,4.837276601635145,0.8399170086379352,0.2364248889207323,0.041100468709584226
9305,4.567063969504919,4.903548700893032,0.20170708327972717,0.16631645546002416
9306,5.900278655554244,4.02852243202749,0.26918941717904465,0.13494704777685954
9307,5.381553901194226,1.6799727983723174,0.3341733199724995,0.05247604889500229
